index,year,s&p_closing_prices,real_us_gdp,s&p_eps,average_10y_yield,average_annual_inflation
7724,2009,994.349976,15208834,60.92,3.26,-0.4
7725,2009,1005.809998,15208834,60.92,3.26,-0.4
7726,2009,1012.72998,15208834,60.92,3.26,-0.4
7727,2009,1004.090027,15208834,60.92,3.26,-0.4
7728,2009,979.72998,15208834,60.92,3.26,-0.4
7729,2009,989.669983,15208834,60.92,3.26,-0.4
7730,2009,996.460022,15208834,60.92,3.26,-0.4
7731,2009,1007.369995,15208834,60.92,3.26,-0.4
7732,2009,1026.130005,15208834,60.92,3.26,-0.4
7733,2009,1025.569946,15208834,60.92,3.26,-0.4
7734,2009,1028,15208834,60.92,3.26,-0.4
7735,2009,1028.119995,15208834,60.92,3.26,-0.4
7736,2009,1030.97998,15208834,60.92,3.26,-0.4
7737,2009,1028.930054,15208834,60.92,3.26,-0.4
7738,2009,1020.619995,15208834,60.92,3.26,-0.4
7739,2009,998.039978,15208834,60.92,3.26,-0.4
7740,2009,994.75,15208834,60.92,3.26,-0.4
7741,2009,1003.23999,15208834,60.92,3.26,-0.4
7742,2009,1016.400024,15208834,60.92,3.26,-0.4
7743,2009,1025.390015,15208834,60.92,3.26,-0.4
7744,2009,1033.369995,15208834,60.92,3.26,-0.4
7745,2009,1044.140015,15208834,60.92,3.26,-0.4
7746,2009,1042.72998,15208834,60.92,3.26,-0.4
7747,2009,1049.339966,15208834,60.92,3.26,-0.4
7748,2009,1052.630005,15208834,60.92,3.26,-0.4
7749,2009,1068.76001,15208834,60.92,3.26,-0.4
7750,2009,1065.48999,15208834,60.92,3.26,-0.4
7751,2009,1068.300049,15208834,60.92,3.26,-0.4
7752,2009,1064.660034,15208834,60.92,3.26,-0.4
7753,2009,1071.660034,15208834,60.92,3.26,-0.4
7754,2009,1060.869995,15208834,60.92,3.26,-0.4
7755,2009,1050.780029,15208834,60.92,3.26,-0.4
7756,2009,1044.380005,15208834,60.92,3.26,-0.4
7757,2009,1062.97998,15208834,60.92,3.26,-0.4
7758,2009,1060.609985,15208834,60.92,3.26,-0.4
7759,2009,1057.079956,15208834,60.92,3.26,-0.4
7760,2009,1029.849976,15208834,60.92,3.26,-0.4
7761,2009,1025.209961,15208834,60.92,3.26,-0.4
7762,2009,1040.459961,15208834,60.92,3.26,-0.4
7763,2009,1054.719971,15208834,60.92,3.26,-0.4
7764,2009,1057.579956,15208834,60.92,3.26,-0.4
7765,2009,1065.47998,15208834,60.92,3.26,-0.4
7766,2009,1071.48999,15208834,60.92,3.26,-0.4
7767,2009,1076.189941,15208834,60.92,3.26,-0.4
7768,2009,1073.189941,15208834,60.92,3.26,-0.4
7769,2009,1092.02002,15208834,60.92,3.26,-0.4
7770,2009,1096.560059,15208834,60.92,3.26,-0.4
7771,2009,1087.680054,15208834,60.92,3.26,-0.4
7772,2009,1097.910034,15208834,60.92,3.26,-0.4
7773,2009,1091.060059,15208834,60.92,3.26,-0.4
7774,2009,1081.400024,15208834,60.92,3.26,-0.4
7775,2009,1092.910034,15208834,60.92,3.26,-0.4
7776,2009,1079.599976,15208834,60.92,3.26,-0.4
7777,2009,1066.949951,15208834,60.92,3.26,-0.4
7778,2009,1063.410034,15208834,60.92,3.26,-0.4
7779,2009,1042.630005,15208834,60.92,3.26,-0.4
7780,2009,1066.109985,15208834,60.92,3.26,-0.4
7781,2009,1036.189941,15208834,60.92,3.26,-0.4
7782,2009,1042.880005,15208834,60.92,3.26,-0.4
7783,2009,1045.410034,15208834,60.92,3.26,-0.4
7784,2009,1046.5,15208834,60.92,3.26,-0.4
7785,2009,1066.630005,15208834,60.92,3.26,-0.4
7786,2009,1069.300049,15208834,60.92,3.26,-0.4
7787,2009,1093.079956,15208834,60.92,3.26,-0.4
7788,2009,1093.01001,15208834,60.92,3.26,-0.4
7789,2009,1098.51001,15208834,60.92,3.26,-0.4
7790,2009,1087.23999,15208834,60.92,3.26,-0.4
7791,2009,1093.47998,15208834,60.92,3.26,-0.4
7792,2009,1109.300049,15208834,60.92,3.26,-0.4
7793,2009,1110.319946,15208834,60.92,3.26,-0.4
7794,2009,1109.800049,15208834,60.92,3.26,-0.4
7795,2009,1094.900024,15208834,60.92,3.26,-0.4
7796,2009,1091.380005,15208834,60.92,3.26,-0.4
7797,2009,1106.23999,15208834,60.92,3.26,-0.4
7798,2009,1105.650024,15208834,60.92,3.26,-0.4
7799,2009,1110.630005,15208834,60.92,3.26,-0.4
7800,2009,1091.48999,15208834,60.92,3.26,-0.4
7801,2009,1095.630005,15208834,60.92,3.26,-0.4
7802,2009,1108.859985,15208834,60.92,3.26,-0.4
7803,2009,1109.23999,15208834,60.92,3.26,-0.4
7804,2009,1099.920044,15208834,60.92,3.26,-0.4
7805,2009,1105.97998,15208834,60.92,3.26,-0.4
7806,2009,1103.25,15208834,60.92,3.26,-0.4
7807,2009,1091.939941,15208834,60.92,3.26,-0.4
7808,2009,1095.949951,15208834,60.92,3.26,-0.4
7809,2009,1102.349976,15208834,60.92,3.26,-0.4
7810,2009,1106.410034,15208834,60.92,3.26,-0.4
7811,2009,1114.109985,15208834,60.92,3.26,-0.4
7812,2009,1107.930054,15208834,60.92,3.26,-0.4
7813,2009,1109.180054,15208834,60.92,3.26,-0.4
7814,2009,1096.079956,15208834,60.92,3.26,-0.4
7815,2009,1102.469971,15208834,60.92,3.26,-0.4
7816,2009,1114.050049,15208834,60.92,3.26,-0.4
7817,2009,1118.02002,15208834,60.92,3.26,-0.4
7818,2009,1120.589966,15208834,60.92,3.26,-0.4
7819,2009,1126.47998,15208834,60.92,3.26,-0.4
7820,2009,1127.780029,15208834,60.92,3.26,-0.4
7821,2009,1126.199951,15208834,60.92,3.26,-0.4
7822,2009,1126.420044,15208834,60.92,3.26,-0.4
7823,2009,1115.099976,15208834,60.92,3.26,-0.4
7824,2010,1132.98999,15598753,91.09,3.22,1.6
7825,2010,1136.52002,15598753,91.09,3.22,1.6
7826,2010,1137.140015,15598753,91.09,3.22,1.6
7827,2010,1141.689941,15598753,91.09,3.22,1.6
7828,2010,1144.97998,15598753,91.09,3.22,1.6
7829,2010,1146.97998,15598753,91.09,3.22,1.6
7830,2010,1136.219971,15598753,91.09,3.22,1.6
7831,2010,1145.680054,15598753,91.09,3.22,1.6
7832,2010,1148.459961,15598753,91.09,3.22,1.6
7833,2010,1136.030029,15598753,91.09,3.22,1.6
7834,2010,1150.22998,15598753,91.09,3.22,1.6
7835,2010,1138.040039,15598753,91.09,3.22,1.6
7836,2010,1116.47998,15598753,91.09,3.22,1.6
7837,2010,1091.76001,15598753,91.09,3.22,1.6
7838,2010,1096.780029,15598753,91.09,3.22,1.6
7839,2010,1092.170044,15598753,91.09,3.22,1.6
7840,2010,1097.5,15598753,91.09,3.22,1.6
7841,2010,1084.530029,15598753,91.09,3.22,1.6
7842,2010,1073.869995,15598753,91.09,3.22,1.6
7843,2010,1089.189941,15598753,91.09,3.22,1.6
7844,2010,1103.319946,15598753,91.09,3.22,1.6
7845,2010,1097.280029,15598753,91.09,3.22,1.6
7846,2010,1063.109985,15598753,91.09,3.22,1.6
7847,2010,1066.189941,15598753,91.09,3.22,1.6
7848,2010,1056.73999,15598753,91.09,3.22,1.6
7849,2010,1070.52002,15598753,91.09,3.22,1.6
7850,2010,1068.130005,15598753,91.09,3.22,1.6
7851,2010,1078.469971,15598753,91.09,3.22,1.6
7852,2010,1075.51001,15598753,91.09,3.22,1.6
7853,2010,1094.869995,15598753,91.09,3.22,1.6
7854,2010,1099.51001,15598753,91.09,3.22,1.6
7855,2010,1106.75,15598753,91.09,3.22,1.6
7856,2010,1109.170044,15598753,91.09,3.22,1.6
7857,2010,1108.01001,15598753,91.09,3.22,1.6
7858,2010,1094.599976,15598753,91.09,3.22,1.6
7859,2010,1105.23999,15598753,91.09,3.22,1.6
7860,2010,1102.939941,15598753,91.09,3.22,1.6
7861,2010,1104.48999,15598753,91.09,3.22,1.6
7862,2010,1115.709961,15598753,91.09,3.22,1.6
7863,2010,1118.310059,15598753,91.09,3.22,1.6
7864,2010,1118.790039,15598753,91.09,3.22,1.6
7865,2010,1122.969971,15598753,91.09,3.22,1.6
7866,2010,1138.699951,15598753,91.09,3.22,1.6
7867,2010,1138.5,15598753,91.09,3.22,1.6
7868,2010,1140.449951,15598753,91.09,3.22,1.6
7869,2010,1145.609985,15598753,91.09,3.22,1.6
7870,2010,1150.23999,15598753,91.09,3.22,1.6
7871,2010,1149.98999,15598753,91.09,3.22,1.6
7872,2010,1150.51001,15598753,91.09,3.22,1.6
7873,2010,1159.459961,15598753,91.09,3.22,1.6
7874,2010,1166.209961,15598753,91.09,3.22,1.6
7875,2010,1165.829956,15598753,91.09,3.22,1.6
7876,2010,1159.900024,15598753,91.09,3.22,1.6
7877,2010,1165.810059,15598753,91.09,3.22,1.6
7878,2010,1174.170044,15598753,91.09,3.22,1.6
7879,2010,1167.719971,15598753,91.09,3.22,1.6
7880,2010,1165.72998,15598753,91.09,3.22,1.6
7881,2010,1166.589966,15598753,91.09,3.22,1.6
7882,2010,1173.219971,15598753,91.09,3.22,1.6
7883,2010,1173.27002,15598753,91.09,3.22,1.6
7884,2010,1169.430054,15598753,91.09,3.22,1.6
7885,2010,1178.099976,15598753,91.09,3.22,1.6
7886,2010,1187.439941,15598753,91.09,3.22,1.6
7887,2010,1189.439941,15598753,91.09,3.22,1.6
7888,2010,1182.449951,15598753,91.09,3.22,1.6
7889,2010,1186.439941,15598753,91.09,3.22,1.6
7890,2010,1194.369995,15598753,91.09,3.22,1.6
7891,2010,1196.47998,15598753,91.09,3.22,1.6
7892,2010,1197.300049,15598753,91.09,3.22,1.6
7893,2010,1210.650024,15598753,91.09,3.22,1.6
7894,2010,1211.670044,15598753,91.09,3.22,1.6
7895,2010,1192.130005,15598753,91.09,3.22,1.6
7896,2010,1197.52002,15598753,91.09,3.22,1.6
7897,2010,1207.170044,15598753,91.09,3.22,1.6
7898,2010,1205.939941,15598753,91.09,3.22,1.6
7899,2010,1208.670044,15598753,91.09,3.22,1.6
7900,2010,1217.280029,15598753,91.09,3.22,1.6
7901,2010,1212.050049,15598753,91.09,3.22,1.6
7902,2010,1183.709961,15598753,91.09,3.22,1.6
7903,2010,1191.359985,15598753,91.09,3.22,1.6
7904,2010,1206.780029,15598753,91.09,3.22,1.6
7905,2010,1186.689941,15598753,91.09,3.22,1.6
7906,2010,1202.26001,15598753,91.09,3.22,1.6
7907,2010,1173.599976,15598753,91.09,3.22,1.6
7908,2010,1165.869995,15598753,91.09,3.22,1.6
7909,2010,1128.150024,15598753,91.09,3.22,1.6
7910,2010,1110.880005,15598753,91.09,3.22,1.6
7911,2010,1159.72998,15598753,91.09,3.22,1.6
7912,2010,1155.790039,15598753,91.09,3.22,1.6
7913,2010,1171.670044,15598753,91.09,3.22,1.6
7914,2010,1157.439941,15598753,91.09,3.22,1.6
7915,2010,1135.680054,15598753,91.09,3.22,1.6
7916,2010,1136.939941,15598753,91.09,3.22,1.6
7917,2010,1120.800049,15598753,91.09,3.22,1.6
7918,2010,1115.050049,15598753,91.09,3.22,1.6
7919,2010,1071.589966,15598753,91.09,3.22,1.6
7920,2010,1087.689941,15598753,91.09,3.22,1.6
7921,2010,1073.650024,15598753,91.09,3.22,1.6
7922,2010,1074.030029,15598753,91.09,3.22,1.6
7923,2010,1067.949951,15598753,91.09,3.22,1.6
7924,2010,1103.060059,15598753,91.09,3.22,1.6
7925,2010,1089.410034,15598753,91.09,3.22,1.6
7926,2010,1070.709961,15598753,91.09,3.22,1.6
7927,2010,1098.380005,15598753,91.09,3.22,1.6
7928,2010,1102.829956,15598753,91.09,3.22,1.6
7929,2010,1064.880005,15598753,91.09,3.22,1.6
7930,2010,1050.469971,15598753,91.09,3.22,1.6
7931,2010,1062,15598753,91.09,3.22,1.6
7932,2010,1055.689941,15598753,91.09,3.22,1.6
7933,2010,1086.839966,15598753,91.09,3.22,1.6
7934,2010,1091.599976,15598753,91.09,3.22,1.6
7935,2010,1089.630005,15598753,91.09,3.22,1.6
7936,2010,1115.22998,15598753,91.09,3.22,1.6
7937,2010,1114.609985,15598753,91.09,3.22,1.6
7938,2010,1116.040039,15598753,91.09,3.22,1.6
7939,2010,1117.51001,15598753,91.09,3.22,1.6
7940,2010,1113.199951,15598753,91.09,3.22,1.6
7941,2010,1095.310059,15598753,91.09,3.22,1.6
7942,2010,1092.040039,15598753,91.09,3.22,1.6
7943,2010,1073.689941,15598753,91.09,3.22,1.6
7944,2010,1076.76001,15598753,91.09,3.22,1.6
7945,2010,1074.569946,15598753,91.09,3.22,1.6
7946,2010,1041.23999,15598753,91.09,3.22,1.6
7947,2010,1030.709961,15598753,91.09,3.22,1.6
7948,2010,1027.369995,15598753,91.09,3.22,1.6
7949,2010,1022.580017,15598753,91.09,3.22,1.6
7950,2010,1028.060059,15598753,91.09,3.22,1.6
7951,2010,1060.27002,15598753,91.09,3.22,1.6
7952,2010,1070.25,15598753,91.09,3.22,1.6
7953,2010,1077.959961,15598753,91.09,3.22,1.6
7954,2010,1078.75,15598753,91.09,3.22,1.6
7955,2010,1095.339966,15598753,91.09,3.22,1.6
7956,2010,1095.170044,15598753,91.09,3.22,1.6
7957,2010,1096.47998,15598753,91.09,3.22,1.6
7958,2010,1064.880005,15598753,91.09,3.22,1.6
7959,2010,1071.25,15598753,91.09,3.22,1.6
7960,2010,1083.47998,15598753,91.09,3.22,1.6
7961,2010,1069.589966,15598753,91.09,3.22,1.6
7962,2010,1093.670044,15598753,91.09,3.22,1.6
7963,2010,1102.660034,15598753,91.09,3.22,1.6
7964,2010,1115.01001,15598753,91.09,3.22,1.6
7965,2010,1113.839966,15598753,91.09,3.22,1.6
7966,2010,1106.130005,15598753,91.09,3.22,1.6
7967,2010,1101.530029,15598753,91.09,3.22,1.6
7968,2010,1101.599976,15598753,91.09,3.22,1.6
7969,2010,1125.859985,15598753,91.09,3.22,1.6
7970,2010,1120.459961,15598753,91.09,3.22,1.6
7971,2010,1127.23999,15598753,91.09,3.22,1.6
7972,2010,1125.810059,15598753,91.09,3.22,1.6
7973,2010,1121.640015,15598753,91.09,3.22,1.6
7974,2010,1127.790039,15598753,91.09,3.22,1.6
7975,2010,1121.060059,15598753,91.09,3.22,1.6
7976,2010,1089.469971,15598753,91.09,3.22,1.6
7977,2010,1083.609985,15598753,91.09,3.22,1.6
7978,2010,1079.25,15598753,91.09,3.22,1.6
7979,2010,1079.380005,15598753,91.09,3.22,1.6
7980,2010,1092.540039,15598753,91.09,3.22,1.6
7981,2010,1094.160034,15598753,91.09,3.22,1.6
7982,2010,1075.630005,15598753,91.09,3.22,1.6
7983,2010,1071.689941,15598753,91.09,3.22,1.6
7984,2010,1067.359985,15598753,91.09,3.22,1.6
7985,2010,1051.869995,15598753,91.09,3.22,1.6
7986,2010,1055.329956,15598753,91.09,3.22,1.6
7987,2010,1047.219971,15598753,91.09,3.22,1.6
7988,2010,1064.589966,15598753,91.09,3.22,1.6
7989,2010,1048.920044,15598753,91.09,3.22,1.6
7990,2010,1049.329956,15598753,91.09,3.22,1.6
7991,2010,1080.290039,15598753,91.09,3.22,1.6
7992,2010,1090.099976,15598753,91.09,3.22,1.6
7993,2010,1104.51001,15598753,91.09,3.22,1.6
7994,2010,1091.839966,15598753,91.09,3.22,1.6
7995,2010,1098.869995,15598753,91.09,3.22,1.6
7996,2010,1104.180054,15598753,91.09,3.22,1.6
7997,2010,1109.550049,15598753,91.09,3.22,1.6
7998,2010,1121.900024,15598753,91.09,3.22,1.6
7999,2010,1121.099976,15598753,91.09,3.22,1.6
8000,2010,1125.069946,15598753,91.09,3.22,1.6
8001,2010,1124.660034,15598753,91.09,3.22,1.6
8002,2010,1125.589966,15598753,91.09,3.22,1.6
8003,2010,1142.709961,15598753,91.09,3.22,1.6
8004,2010,1139.780029,15598753,91.09,3.22,1.6
8005,2010,1134.280029,15598753,91.09,3.22,1.6
8006,2010,1124.829956,15598753,91.09,3.22,1.6
8007,2010,1148.670044,15598753,91.09,3.22,1.6
8008,2010,1142.160034,15598753,91.09,3.22,1.6
8009,2010,1147.699951,15598753,91.09,3.22,1.6
8010,2010,1144.72998,15598753,91.09,3.22,1.6
8011,2010,1141.199951,15598753,91.09,3.22,1.6
8012,2010,1146.23999,15598753,91.09,3.22,1.6
8013,2010,1137.030029,15598753,91.09,3.22,1.6
8014,2010,1160.75,15598753,91.09,3.22,1.6
8015,2010,1159.969971,15598753,91.09,3.22,1.6
8016,2010,1158.060059,15598753,91.09,3.22,1.6
8017,2010,1165.150024,15598753,91.09,3.22,1.6
8018,2010,1165.319946,15598753,91.09,3.22,1.6
8019,2010,1169.77002,15598753,91.09,3.22,1.6
8020,2010,1178.099976,15598753,91.09,3.22,1.6
8021,2010,1173.810059,15598753,91.09,3.22,1.6
8022,2010,1176.189941,15598753,91.09,3.22,1.6
8023,2010,1184.709961,15598753,91.09,3.22,1.6
8024,2010,1165.900024,15598753,91.09,3.22,1.6
8025,2010,1178.170044,15598753,91.09,3.22,1.6
8026,2010,1180.26001,15598753,91.09,3.22,1.6
8027,2010,1183.079956,15598753,91.09,3.22,1.6
8028,2010,1185.619995,15598753,91.09,3.22,1.6
8029,2010,1185.640015,15598753,91.09,3.22,1.6
8030,2010,1182.449951,15598753,91.09,3.22,1.6
8031,2010,1183.780029,15598753,91.09,3.22,1.6
8032,2010,1183.26001,15598753,91.09,3.22,1.6
8033,2010,1184.380005,15598753,91.09,3.22,1.6
8034,2010,1193.569946,15598753,91.09,3.22,1.6
8035,2010,1197.959961,15598753,91.09,3.22,1.6
8036,2010,1221.060059,15598753,91.09,3.22,1.6
8037,2010,1225.849976,15598753,91.09,3.22,1.6
8038,2010,1223.25,15598753,91.09,3.22,1.6
8039,2010,1213.400024,15598753,91.09,3.22,1.6
8040,2010,1218.709961,15598753,91.09,3.22,1.6
8041,2010,1213.540039,15598753,91.09,3.22,1.6
8042,2010,1199.209961,15598753,91.09,3.22,1.6
8043,2010,1197.75,15598753,91.09,3.22,1.6
8044,2010,1178.339966,15598753,91.09,3.22,1.6
8045,2010,1178.589966,15598753,91.09,3.22,1.6
8046,2010,1196.689941,15598753,91.09,3.22,1.6
8047,2010,1199.72998,15598753,91.09,3.22,1.6
8048,2010,1197.839966,15598753,91.09,3.22,1.6
8049,2010,1180.72998,15598753,91.09,3.22,1.6
8050,2010,1198.349976,15598753,91.09,3.22,1.6
8051,2010,1189.400024,15598753,91.09,3.22,1.6
8052,2010,1187.76001,15598753,91.09,3.22,1.6
8053,2010,1180.550049,15598753,91.09,3.22,1.6
8054,2010,1206.069946,15598753,91.09,3.22,1.6
8055,2010,1221.530029,15598753,91.09,3.22,1.6
8056,2010,1224.709961,15598753,91.09,3.22,1.6
8057,2010,1223.119995,15598753,91.09,3.22,1.6
8058,2010,1223.75,15598753,91.09,3.22,1.6
8059,2010,1228.280029,15598753,91.09,3.22,1.6
8060,2010,1233,15598753,91.09,3.22,1.6
8061,2010,1240.400024,15598753,91.09,3.22,1.6
8062,2010,1240.459961,15598753,91.09,3.22,1.6
8063,2010,1241.589966,15598753,91.09,3.22,1.6
8064,2010,1235.22998,15598753,91.09,3.22,1.6
8065,2010,1242.869995,15598753,91.09,3.22,1.6
