index,year,s&p_closing_prices,real_us_gdp,s&p_eps,average_10y_yield,average_annual_inflation
988,1982,134.199997,6922469.131,33.43,13.01,6.2
989,1982,138.529999,6922469.131,33.43,13.01,6.2
990,1982,138.720001,6922469.131,33.43,13.01,6.2
991,1982,138.820007,6922469.131,33.43,13.01,6.2
992,1982,138.690002,6922469.131,33.43,13.01,6.2
993,1982,141.770004,6922469.131,33.43,13.01,6.2
994,1982,142.720001,6922469.131,33.43,13.01,6.2
995,1982,141.820007,6922469.131,33.43,13.01,6.2
996,1982,140,6922469.131,33.43,13.01,6.2
997,1982,139.570007,6922469.131,33.43,13.01,6.2
998,1982,139.949997,6922469.131,33.43,13.01,6.2
999,1982,137.399994,6922469.131,33.43,13.01,6.2
1000,1982,135.240005,6922469.131,33.43,13.01,6.2
1001,1982,135.300003,6922469.131,33.43,13.01,6.2
1002,1982,137.490005,6922469.131,33.43,13.01,6.2
1003,1982,136.25,6922469.131,33.43,13.01,6.2
1004,1982,138.610001,6922469.131,33.43,13.01,6.2
1005,1982,138.830002,6922469.131,33.43,13.01,6.2
1006,1982,139.720001,6922469.131,33.43,13.01,6.2
1007,1982,142.169998,6922469.131,33.43,13.01,6.2
1008,1982,140.770004,6922469.131,33.43,13.01,6.2
1009,1982,141.240005,6922469.131,33.43,13.01,6.2
1010,1982,140.330002,6922469.131,33.43,13.01,6.2
1011,1982,140.639999,6922469.131,33.43,13.01,6.2
1012,1983,138.339996,7120967.981,35.75,11.1,3.2
1013,1983,141.360001,7120967.981,35.75,11.1,3.2
1014,1983,141.960007,7120967.981,35.75,11.1,3.2
1015,1983,145.270004,7120967.981,35.75,11.1,3.2
1016,1983,145.179993,7120967.981,35.75,11.1,3.2
1017,1983,146.779999,7120967.981,35.75,11.1,3.2
1018,1983,145.779999,7120967.981,35.75,11.1,3.2
1019,1983,146.690002,7120967.981,35.75,11.1,3.2
1020,1983,145.729996,7120967.981,35.75,11.1,3.2
1021,1983,146.649994,7120967.981,35.75,11.1,3.2
1022,1983,146.720001,7120967.981,35.75,11.1,3.2
1023,1983,146.399994,7120967.981,35.75,11.1,3.2
1024,1983,145.270004,7120967.981,35.75,11.1,3.2
1025,1983,146.289993,7120967.981,35.75,11.1,3.2
1026,1983,143.850006,7120967.981,35.75,11.1,3.2
1027,1983,139.970001,7120967.981,35.75,11.1,3.2
1028,1983,141.75,7120967.981,35.75,11.1,3.2
1029,1983,141.539993,7120967.981,35.75,11.1,3.2
1030,1983,144.270004,7120967.981,35.75,11.1,3.2
1031,1983,144.509995,7120967.981,35.75,11.1,3.2
1032,1983,145.300003,7120967.981,35.75,11.1,3.2
1033,1983,142.960007,7120967.981,35.75,11.1,3.2
1034,1983,143.229996,7120967.981,35.75,11.1,3.2
1035,1983,144.259995,7120967.981,35.75,11.1,3.2
1036,1983,146.139999,7120967.981,35.75,11.1,3.2
1037,1983,146.929993,7120967.981,35.75,11.1,3.2
1038,1983,145.699997,7120967.981,35.75,11.1,3.2
1039,1983,145,7120967.981,35.75,11.1,3.2
1040,1983,147.5,7120967.981,35.75,11.1,3.2
1041,1983,147.649994,7120967.981,35.75,11.1,3.2
1042,1983,148.929993,7120967.981,35.75,11.1,3.2
1043,1983,148.300003,7120967.981,35.75,11.1,3.2
1044,1983,147.429993,7120967.981,35.75,11.1,3.2
1045,1983,147.440002,7120967.981,35.75,11.1,3.2
1046,1983,148,7120967.981,35.75,11.1,3.2
1047,1983,145.479996,7120967.981,35.75,11.1,3.2
1048,1983,146.789993,7120967.981,35.75,11.1,3.2
1049,1983,149.600006,7120967.981,35.75,11.1,3.2
1050,1983,149.740005,7120967.981,35.75,11.1,3.2
1051,1983,148.059998,7120967.981,35.75,11.1,3.2
1052,1983,150.880005,7120967.981,35.75,11.1,3.2
1053,1983,152.300003,7120967.981,35.75,11.1,3.2
1054,1983,153.479996,7120967.981,35.75,11.1,3.2
1055,1983,153.669998,7120967.981,35.75,11.1,3.2
1056,1983,153.669998,7120967.981,35.75,11.1,3.2
1057,1983,151.259995,7120967.981,35.75,11.1,3.2
1058,1983,152.869995,7120967.981,35.75,11.1,3.2
1059,1983,151.800003,7120967.981,35.75,11.1,3.2
1060,1983,151.240005,7120967.981,35.75,11.1,3.2
1061,1983,150.830002,7120967.981,35.75,11.1,3.2
1062,1983,151.369995,7120967.981,35.75,11.1,3.2
1063,1983,149.809998,7120967.981,35.75,11.1,3.2
1064,1983,149.589996,7120967.981,35.75,11.1,3.2
1065,1983,149.899994,7120967.981,35.75,11.1,3.2
1066,1983,151.190002,7120967.981,35.75,11.1,3.2
1067,1983,150.660004,7120967.981,35.75,11.1,3.2
1068,1983,152.809998,7120967.981,35.75,11.1,3.2
1069,1983,153.369995,7120967.981,35.75,11.1,3.2
1070,1983,152.669998,7120967.981,35.75,11.1,3.2
1071,1983,151.850006,7120967.981,35.75,11.1,3.2
1072,1983,151.589996,7120967.981,35.75,11.1,3.2
1073,1983,153.389999,7120967.981,35.75,11.1,3.2
1074,1983,152.960007,7120967.981,35.75,11.1,3.2
1075,1983,153.020004,7120967.981,35.75,11.1,3.2
1076,1983,151.899994,7120967.981,35.75,11.1,3.2
1077,1983,151.039993,7120967.981,35.75,11.1,3.2
1078,1983,151.759995,7120967.981,35.75,11.1,3.2
1079,1983,152.850006,7120967.981,35.75,11.1,3.2
1080,1983,155.139999,7120967.981,35.75,11.1,3.2
1081,1983,155.820007,7120967.981,35.75,11.1,3.2
1082,1983,156.770004,7120967.981,35.75,11.1,3.2
1083,1983,158.119995,7120967.981,35.75,11.1,3.2
1084,1983,158.75,7120967.981,35.75,11.1,3.2
1085,1983,159.740005,7120967.981,35.75,11.1,3.2
1086,1983,158.710007,7120967.981,35.75,11.1,3.2
1087,1983,160.710007,7120967.981,35.75,11.1,3.2
1088,1983,160.050003,7120967.981,35.75,11.1,3.2
1089,1983,160.419998,7120967.981,35.75,11.1,3.2
1090,1983,158.809998,7120967.981,35.75,11.1,3.2
1091,1983,161.809998,7120967.981,35.75,11.1,3.2
1092,1983,161.440002,7120967.981,35.75,11.1,3.2
1093,1983,162.949997,7120967.981,35.75,11.1,3.2
1094,1983,164.429993,7120967.981,35.75,11.1,3.2
1095,1983,162.110001,7120967.981,35.75,11.1,3.2
1096,1983,162.339996,7120967.981,35.75,11.1,3.2
1097,1983,163.309998,7120967.981,35.75,11.1,3.2
1098,1983,164.279999,7120967.981,35.75,11.1,3.2
1099,1983,166.100006,7120967.981,35.75,11.1,3.2
1100,1983,165.809998,7120967.981,35.75,11.1,3.2
1101,1983,165.949997,7120967.981,35.75,11.1,3.2
1102,1983,164.960007,7120967.981,35.75,11.1,3.2
1103,1983,164.25,7120967.981,35.75,11.1,3.2
1104,1983,164.910004,7120967.981,35.75,11.1,3.2
1105,1983,163.399994,7120967.981,35.75,11.1,3.2
1106,1983,163.710007,7120967.981,35.75,11.1,3.2
1107,1983,163.270004,7120967.981,35.75,11.1,3.2
1108,1983,161.990005,7120967.981,35.75,11.1,3.2
1109,1983,162.139999,7120967.981,35.75,11.1,3.2
1110,1983,163.429993,7120967.981,35.75,11.1,3.2
1111,1983,165.539993,7120967.981,35.75,11.1,3.2
1112,1983,166.210007,7120967.981,35.75,11.1,3.2
1113,1983,165.479996,7120967.981,35.75,11.1,3.2
1114,1983,164.460007,7120967.981,35.75,11.1,3.2
1115,1983,162.389999,7120967.981,35.75,11.1,3.2
1116,1983,162.550003,7120967.981,35.75,11.1,3.2
1117,1983,163.979996,7120967.981,35.75,11.1,3.2
1118,1983,164.419998,7120967.981,35.75,11.1,3.2
1119,1983,164.830002,7120967.981,35.75,11.1,3.2
1120,1983,162.770004,7120967.981,35.75,11.1,3.2
1121,1983,161.360001,7120967.981,35.75,11.1,3.2
1122,1983,161.830002,7120967.981,35.75,11.1,3.2
1123,1983,162.679993,7120967.981,35.75,11.1,3.2
1124,1983,164.839996,7120967.981,35.75,11.1,3.2
1125,1983,165.529999,7120967.981,35.75,11.1,3.2
1126,1983,167.119995,7120967.981,35.75,11.1,3.2
1127,1983,169.139999,7120967.981,35.75,11.1,3.2
1128,1983,169.130005,7120967.981,35.75,11.1,3.2
1129,1983,169.020004,7120967.981,35.75,11.1,3.2
1130,1983,170.529999,7120967.981,35.75,11.1,3.2
1131,1983,170.990005,7120967.981,35.75,11.1,3.2
1132,1983,170.570007,7120967.981,35.75,11.1,3.2
1133,1983,170.410004,7120967.981,35.75,11.1,3.2
1134,1983,168.460007,7120967.981,35.75,11.1,3.2
1135,1983,165.679993,7120967.981,35.75,11.1,3.2
1136,1983,166.639999,7120967.981,35.75,11.1,3.2
1137,1983,167.639999,7120967.981,35.75,11.1,3.2
1138,1983,168.639999,7120967.981,35.75,11.1,3.2
1139,1983,166.600006,7120967.981,35.75,11.1,3.2
1140,1983,168.479996,7120967.981,35.75,11.1,3.2
1141,1983,167.559998,7120967.981,35.75,11.1,3.2
1142,1983,167.080002,7120967.981,35.75,11.1,3.2
1143,1983,168.110001,7120967.981,35.75,11.1,3.2
1144,1983,165.529999,7120967.981,35.75,11.1,3.2
1145,1983,165.460007,7120967.981,35.75,11.1,3.2
1146,1983,166.009995,7120967.981,35.75,11.1,3.2
1147,1983,164.289993,7120967.981,35.75,11.1,3.2
1148,1983,163.949997,7120967.981,35.75,11.1,3.2
1149,1983,164.820007,7120967.981,35.75,11.1,3.2
1150,1983,169.289993,7120967.981,35.75,11.1,3.2
1151,1983,169.059998,7120967.981,35.75,11.1,3.2
1152,1983,168.889999,7120967.981,35.75,11.1,3.2
1153,1983,169.529999,7120967.981,35.75,11.1,3.2
1154,1983,170.529999,7120967.981,35.75,11.1,3.2
1155,1983,167.589996,7120967.981,35.75,11.1,3.2
1156,1983,165.039993,7120967.981,35.75,11.1,3.2
1157,1983,162.559998,7120967.981,35.75,11.1,3.2
1158,1983,162.039993,7120967.981,35.75,11.1,3.2
1159,1983,162.009995,7120967.981,35.75,11.1,3.2
1160,1983,163.440002,7120967.981,35.75,11.1,3.2
1161,1983,161.330002,7120967.981,35.75,11.1,3.2
1162,1983,161.740005,7120967.981,35.75,11.1,3.2
1163,1983,159.179993,7120967.981,35.75,11.1,3.2
1164,1983,160.130005,7120967.981,35.75,11.1,3.2
1165,1983,161.539993,7120967.981,35.75,11.1,3.2
1166,1983,161.539993,7120967.981,35.75,11.1,3.2
1167,1983,162.160004,7120967.981,35.75,11.1,3.2
1168,1983,163.699997,7120967.981,35.75,11.1,3.2
1169,1983,163.410004,7120967.981,35.75,11.1,3.2
1170,1983,165.289993,7120967.981,35.75,11.1,3.2
1171,1983,163.550003,7120967.981,35.75,11.1,3.2
1172,1983,163.979996,7120967.981,35.75,11.1,3.2
1173,1983,164.339996,7120967.981,35.75,11.1,3.2
1174,1983,162.770004,7120967.981,35.75,11.1,3.2
1175,1983,161.25,7120967.981,35.75,11.1,3.2
1176,1983,160.839996,7120967.981,35.75,11.1,3.2
1177,1983,162.139999,7120967.981,35.75,11.1,3.2
1178,1983,162.25,7120967.981,35.75,11.1,3.2
1179,1983,162.580002,7120967.981,35.75,11.1,3.2
1180,1983,164.399994,7120967.981,35.75,11.1,3.2
1181,1983,164.229996,7120967.981,35.75,11.1,3.2
1182,1983,165,7120967.981,35.75,11.1,3.2
1183,1983,167.889999,7120967.981,35.75,11.1,3.2
1184,1983,167.960007,7120967.981,35.75,11.1,3.2
1185,1983,167.770004,7120967.981,35.75,11.1,3.2
1186,1983,166.919998,7120967.981,35.75,11.1,3.2
1187,1983,165.479996,7120967.981,35.75,11.1,3.2
1188,1983,164.800003,7120967.981,35.75,11.1,3.2
1189,1983,165.350006,7120967.981,35.75,11.1,3.2
1190,1983,164.380005,7120967.981,35.75,11.1,3.2
1191,1983,166.25,7120967.981,35.75,11.1,3.2
1192,1983,167.619995,7120967.981,35.75,11.1,3.2
1193,1983,169.240005,7120967.981,35.75,11.1,3.2
1194,1983,168.410004,7120967.981,35.75,11.1,3.2
1195,1983,169.759995,7120967.981,35.75,11.1,3.2
1196,1983,169.509995,7120967.981,35.75,11.1,3.2
1197,1983,170.070007,7120967.981,35.75,11.1,3.2
1198,1983,168.429993,7120967.981,35.75,11.1,3.2
1199,1983,168,7120967.981,35.75,11.1,3.2
1200,1983,167.229996,7120967.981,35.75,11.1,3.2
1201,1983,166.070007,7120967.981,35.75,11.1,3.2
1202,1983,165.809998,7120967.981,35.75,11.1,3.2
1203,1983,166.270004,7120967.981,35.75,11.1,3.2
1204,1983,167.740005,7120967.981,35.75,11.1,3.2
1205,1983,170.279999,7120967.981,35.75,11.1,3.2
1206,1983,170.800003,7120967.981,35.75,11.1,3.2
1207,1983,172.649994,7120967.981,35.75,11.1,3.2
1208,1983,170.339996,7120967.981,35.75,11.1,3.2
1209,1983,169.619995,7120967.981,35.75,11.1,3.2
1210,1983,169.869995,7120967.981,35.75,11.1,3.2
1211,1983,169.860001,7120967.981,35.75,11.1,3.2
1212,1983,170.429993,7120967.981,35.75,11.1,3.2
1213,1983,167.809998,7120967.981,35.75,11.1,3.2
1214,1983,166.729996,7120967.981,35.75,11.1,3.2
1215,1983,166.979996,7120967.981,35.75,11.1,3.2
1216,1983,165.949997,7120967.981,35.75,11.1,3.2
1217,1983,165.990005,7120967.981,35.75,11.1,3.2
1218,1983,166.470001,7120967.981,35.75,11.1,3.2
1219,1983,165.380005,7120967.981,35.75,11.1,3.2
1220,1983,164.839996,7120967.981,35.75,11.1,3.2
1221,1983,163.369995,7120967.981,35.75,11.1,3.2
1222,1983,163.550003,7120967.981,35.75,11.1,3.2
1223,1983,163.660004,7120967.981,35.75,11.1,3.2
1224,1983,164.839996,7120967.981,35.75,11.1,3.2
1225,1983,163.449997,7120967.981,35.75,11.1,3.2
1226,1983,162.440002,7120967.981,35.75,11.1,3.2
1227,1983,161.910004,7120967.981,35.75,11.1,3.2
1228,1983,161.759995,7120967.981,35.75,11.1,3.2
1229,1983,163.970001,7120967.981,35.75,11.1,3.2
1230,1983,164.410004,7120967.981,35.75,11.1,3.2
1231,1983,166.289993,7120967.981,35.75,11.1,3.2
1232,1983,166.580002,7120967.981,35.75,11.1,3.2
1233,1983,165.360001,7120967.981,35.75,11.1,3.2
1234,1983,166.080002,7120967.981,35.75,11.1,3.2
1235,1983,166.130005,7120967.981,35.75,11.1,3.2
1236,1983,165.089996,7120967.981,35.75,11.1,3.2
1237,1983,166.050003,7120967.981,35.75,11.1,3.2
1238,1983,166.839996,7120967.981,35.75,11.1,3.2
1239,1983,166.960007,7120967.981,35.75,11.1,3.2
1240,1983,167.179993,7120967.981,35.75,11.1,3.2
1241,1983,166.539993,7120967.981,35.75,11.1,3.2
1242,1983,167.910004,7120967.981,35.75,11.1,3.2
1243,1983,166.399994,7120967.981,35.75,11.1,3.2
1244,1983,166.490005,7120967.981,35.75,11.1,3.2
1245,1983,165.440002,7120967.981,35.75,11.1,3.2
1246,1983,165.759995,7120967.981,35.75,11.1,3.2
1247,1983,165.470001,7120967.981,35.75,11.1,3.2
1248,1983,165.910004,7120967.981,35.75,11.1,3.2
1249,1983,165.199997,7120967.981,35.75,11.1,3.2
1250,1983,165.080002,7120967.981,35.75,11.1,3.2
1251,1983,165.619995,7120967.981,35.75,11.1,3.2
1252,1983,164.929993,7120967.981,35.75,11.1,3.2
1253,1983,163.330002,7120967.981,35.75,11.1,3.2
1254,1983,161.660004,7120967.981,35.75,11.1,3.2
1255,1983,162.389999,7120967.981,35.75,11.1,3.2
1256,1983,162.320007,7120967.981,35.75,11.1,3.2
1257,1983,162,7120967.981,35.75,11.1,3.2
1258,1983,163.559998,7120967.981,35.75,11.1,3.2
1259,1983,163.529999,7120967.981,35.75,11.1,3.2
1260,1983,163.220001,7120967.981,35.75,11.1,3.2
1261,1983,164.759995,7120967.981,35.75,11.1,3.2
1262,1983,165.339996,7120967.981,35.75,11.1,3.2
1263,1983,164.860001,7120967.981,35.75,11.1,3.2
1264,1983,164.929993,7120967.981,35.75,11.1,3.2
1265,1984,164.039993,7628881.782,40.79,12.46,4.3
1266,1984,166.779999,7628881.782,40.79,12.46,4.3
1267,1984,168.809998,7628881.782,40.79,12.46,4.3
1268,1984,169.279999,7628881.782,40.79,12.46,4.3
1269,1984,168.899994,7628881.782,40.79,12.46,4.3
1270,1984,167.949997,7628881.782,40.79,12.46,4.3
1271,1984,167.800003,7628881.782,40.79,12.46,4.3
1272,1984,167.75,7628881.782,40.79,12.46,4.3
1273,1984,167.020004,7628881.782,40.79,12.46,4.3
1274,1984,167.179993,7628881.782,40.79,12.46,4.3
1275,1984,167.830002,7628881.782,40.79,12.46,4.3
1276,1984,167.550003,7628881.782,40.79,12.46,4.3
1277,1984,167.039993,7628881.782,40.79,12.46,4.3
1278,1984,166.210007,7628881.782,40.79,12.46,4.3
1279,1984,164.869995,7628881.782,40.79,12.46,4.3
1280,1984,165.940002,7628881.782,40.79,12.46,4.3
1281,1984,164.839996,7628881.782,40.79,12.46,4.3
1282,1984,164.240005,7628881.782,40.79,12.46,4.3
1283,1984,163.940002,7628881.782,40.79,12.46,4.3
1284,1984,162.869995,7628881.782,40.79,12.46,4.3
1285,1984,163.410004,7628881.782,40.79,12.46,4.3
1286,1984,162.740005,7628881.782,40.79,12.46,4.3
1287,1984,163.360001,7628881.782,40.79,12.46,4.3
1288,1984,160.910004,7628881.782,40.79,12.46,4.3
1289,1984,158.080002,7628881.782,40.79,12.46,4.3
1290,1984,158.740005,7628881.782,40.79,12.46,4.3
1291,1984,155.850006,7628881.782,40.79,12.46,4.3
1292,1984,155.419998,7628881.782,40.79,12.46,4.3
1293,1984,156.300003,7628881.782,40.79,12.46,4.3
1294,1984,154.949997,7628881.782,40.79,12.46,4.3
1295,1984,156.610001,7628881.782,40.79,12.46,4.3
1296,1984,156.25,7628881.782,40.79,12.46,4.3
1297,1984,156.130005,7628881.782,40.79,12.46,4.3
1298,1984,155.740005,7628881.782,40.79,12.46,4.3
1299,1984,154.639999,7628881.782,40.79,12.46,4.3
1300,1984,154.309998,7628881.782,40.79,12.46,4.3
1301,1984,154.289993,7628881.782,40.79,12.46,4.3
1302,1984,157.509995,7628881.782,40.79,12.46,4.3
1303,1984,159.300003,7628881.782,40.79,12.46,4.3
1304,1984,156.820007,7628881.782,40.79,12.46,4.3
1305,1984,157.059998,7628881.782,40.79,12.46,4.3
1306,1984,158.190002,7628881.782,40.79,12.46,4.3
1307,1984,159.240005,7628881.782,40.79,12.46,4.3
1308,1984,157.889999,7628881.782,40.79,12.46,4.3
1309,1984,156.25,7628881.782,40.79,12.46,4.3
1310,1984,154.570007,7628881.782,40.79,12.46,4.3
1311,1984,155.190002,7628881.782,40.79,12.46,4.3
1312,1984,154.350006,7628881.782,40.79,12.46,4.3
1313,1984,156.339996,7628881.782,40.79,12.46,4.3
1314,1984,156.779999,7628881.782,40.79,12.46,4.3
1315,1984,156.770004,7628881.782,40.79,12.46,4.3
1316,1984,157.410004,7628881.782,40.79,12.46,4.3
1317,1984,159.270004,7628881.782,40.79,12.46,4.3
1318,1984,157.779999,7628881.782,40.79,12.46,4.3
1319,1984,158.860001,7628881.782,40.79,12.46,4.3
1320,1984,158.660004,7628881.782,40.79,12.46,4.3
1321,1984,156.690002,7628881.782,40.79,12.46,4.3
1322,1984,156.860001,7628881.782,40.79,12.46,4.3
1323,1984,156.669998,7628881.782,40.79,12.46,4.3
1324,1984,157.300003,7628881.782,40.79,12.46,4.3
1325,1984,159.880005,7628881.782,40.79,12.46,4.3
1326,1984,159.520004,7628881.782,40.79,12.46,4.3
1327,1984,159.179993,7628881.782,40.79,12.46,4.3
1328,1984,157.979996,7628881.782,40.79,12.46,4.3
1329,1984,157.660004,7628881.782,40.79,12.46,4.3
1330,1984,157.539993,7628881.782,40.79,12.46,4.3
1331,1984,155.039993,7628881.782,40.79,12.46,4.3
1332,1984,155.479996,7628881.782,40.79,12.46,4.3
1333,1984,155.449997,7628881.782,40.79,12.46,4.3
1334,1984,155.869995,7628881.782,40.79,12.46,4.3
1335,1984,155,7628881.782,40.79,12.46,4.3
1336,1984,157.729996,7628881.782,40.79,12.46,4.3
1337,1984,157.309998,7628881.782,40.79,12.46,4.3
1338,1984,158.320007,7628881.782,40.79,12.46,4.3
1339,1984,158.970001,7628881.782,40.79,12.46,4.3
1340,1984,157.899994,7628881.782,40.79,12.46,4.3
1341,1984,158.020004,7628881.782,40.79,12.46,4.3
1342,1984,156.800003,7628881.782,40.79,12.46,4.3
1343,1984,158.070007,7628881.782,40.79,12.46,4.3
1344,1984,158.649994,7628881.782,40.79,12.46,4.3
1345,1984,160.300003,7628881.782,40.79,12.46,4.3
1346,1984,159.889999,7628881.782,40.79,12.46,4.3
1347,1984,160.050003,7628881.782,40.79,12.46,4.3
1348,1984,161.679993,7628881.782,40.79,12.46,4.3
1349,1984,161.899994,7628881.782,40.79,12.46,4.3
1350,1984,161.199997,7628881.782,40.79,12.46,4.3
1351,1984,159.110001,7628881.782,40.79,12.46,4.3
1352,1984,159.470001,7628881.782,40.79,12.46,4.3
1353,1984,160.520004,7628881.782,40.79,12.46,4.3
1354,1984,160.110001,7628881.782,40.79,12.46,4.3
1355,1984,160,7628881.782,40.79,12.46,4.3
1356,1984,158.490005,7628881.782,40.79,12.46,4.3
1357,1984,157.5,7628881.782,40.79,12.46,4.3
1358,1984,158,7628881.782,40.79,12.46,4.3
1359,1984,157.990005,7628881.782,40.79,12.46,4.3
1360,1984,156.570007,7628881.782,40.79,12.46,4.3
1361,1984,155.779999,7628881.782,40.79,12.46,4.3
1362,1984,154.729996,7628881.782,40.79,12.46,4.3
1363,1984,153.880005,7628881.782,40.79,12.46,4.3
1364,1984,153.149994,7628881.782,40.79,12.46,4.3
1365,1984,151.229996,7628881.782,40.79,12.46,4.3
1366,1984,151.619995,7628881.782,40.79,12.46,4.3
1367,1984,150.289993,7628881.782,40.79,12.46,4.3
1368,1984,150.350006,7628881.782,40.79,12.46,4.3
1369,1984,150.550003,7628881.782,40.79,12.46,4.3
1370,1984,153.240005,7628881.782,40.79,12.46,4.3
1371,1984,154.339996,7628881.782,40.79,12.46,4.3
1372,1984,153.649994,7628881.782,40.79,12.46,4.3
1373,1984,155.009995,7628881.782,40.79,12.46,4.3
1374,1984,154.919998,7628881.782,40.79,12.46,4.3
1375,1984,155.169998,7628881.782,40.79,12.46,4.3
1376,1984,153.059998,7628881.782,40.79,12.46,4.3
1377,1984,152.190002,7628881.782,40.79,12.46,4.3
1378,1984,152.130005,7628881.782,40.79,12.46,4.3
1379,1984,150.389999,7628881.782,40.79,12.46,4.3
1380,1984,149.029999,7628881.782,40.79,12.46,4.3
1381,1984,151.729996,7628881.782,40.79,12.46,4.3
1382,1984,152.610001,7628881.782,40.79,12.46,4.3
1383,1984,154.839996,7628881.782,40.79,12.46,4.3
1384,1984,154.509995,7628881.782,40.79,12.46,4.3
1385,1984,154.460007,7628881.782,40.79,12.46,4.3
1386,1984,153.970001,7628881.782,40.79,12.46,4.3
1387,1984,152.710007,7628881.782,40.79,12.46,4.3
1388,1984,151.639999,7628881.782,40.79,12.46,4.3
1389,1984,152.839996,7628881.782,40.79,12.46,4.3
1390,1984,153.179993,7628881.782,40.79,12.46,4.3
1391,1984,153.199997,7628881.782,40.79,12.46,4.3
1392,1984,153.699997,7628881.782,40.79,12.46,4.3
1393,1984,152.759995,7628881.782,40.79,12.46,4.3
1394,1984,152.240005,7628881.782,40.79,12.46,4.3
1395,1984,153.360001,7628881.782,40.79,12.46,4.3
1396,1984,152.889999,7628881.782,40.79,12.46,4.3
1397,1984,150.559998,7628881.782,40.79,12.46,4.3
1398,1984,150.029999,7628881.782,40.79,12.46,4.3
1399,1984,150.880005,7628881.782,40.79,12.46,4.3
1400,1984,151.600006,7628881.782,40.79,12.46,4.3
1401,1984,152.380005,7628881.782,40.79,12.46,4.3
1402,1984,151.399994,7628881.782,40.79,12.46,4.3
1403,1984,150.369995,7628881.782,40.79,12.46,4.3
1404,1984,149.550003,7628881.782,40.79,12.46,4.3
1405,1984,148.949997,7628881.782,40.79,12.46,4.3
1406,1984,147.820007,7628881.782,40.79,12.46,4.3
1407,1984,148.830002,7628881.782,40.79,12.46,4.3
1408,1984,150.080002,7628881.782,40.79,12.46,4.3
1409,1984,151.190002,7628881.782,40.79,12.46,4.3
1410,1984,150.190002,7628881.782,40.79,12.46,4.3
1411,1984,150.660004,7628881.782,40.79,12.46,4.3
1412,1984,154.080002,7628881.782,40.79,12.46,4.3
1413,1984,157.990005,7628881.782,40.79,12.46,4.3
1414,1984,162.350006,7628881.782,40.79,12.46,4.3
1415,1984,162.600006,7628881.782,40.79,12.46,4.3
1416,1984,162.720001,7628881.782,40.79,12.46,4.3
1417,1984,161.75,7628881.782,40.79,12.46,4.3
1418,1984,165.539993,7628881.782,40.79,12.46,4.3
1419,1984,165.419998,7628881.782,40.79,12.46,4.3
1420,1984,165.429993,7628881.782,40.79,12.46,4.3
1421,1984,164.419998,7628881.782,40.79,12.46,4.3
1422,1984,162.800003,7628881.782,40.79,12.46,4.3
1423,1984,163.770004,7628881.782,40.79,12.46,4.3
1424,1984,164.139999,7628881.782,40.79,12.46,4.3
1425,1984,164.940002,7628881.782,40.79,12.46,4.3
1426,1984,167.830002,7628881.782,40.79,12.46,4.3
1427,1984,167.059998,7628881.782,40.79,12.46,4.3
1428,1984,167.119995,7628881.782,40.79,12.46,4.3
1429,1984,167.509995,7628881.782,40.79,12.46,4.3
1430,1984,166.440002,7628881.782,40.79,12.46,4.3
1431,1984,167.399994,7628881.782,40.79,12.46,4.3
1432,1984,167.089996,7628881.782,40.79,12.46,4.3
1433,1984,166.600006,7628881.782,40.79,12.46,4.3
1434,1984,166.679993,7628881.782,40.79,12.46,4.3
1435,1984,164.880005,7628881.782,40.79,12.46,4.3
1436,1984,164.289993,7628881.782,40.79,12.46,4.3
1437,1984,165.649994,7628881.782,40.79,12.46,4.3
1438,1984,164.369995,7628881.782,40.79,12.46,4.3
1439,1984,164.259995,7628881.782,40.79,12.46,4.3
1440,1984,164.449997,7628881.782,40.79,12.46,4.3
1441,1984,164.679993,7628881.782,40.79,12.46,4.3
1442,1984,167.940002,7628881.782,40.79,12.46,4.3
1443,1984,168.779999,7628881.782,40.79,12.46,4.3
1444,1984,168.869995,7628881.782,40.79,12.46,4.3
1445,1984,167.649994,7628881.782,40.79,12.46,4.3
1446,1984,166.940002,7628881.782,40.79,12.46,4.3
1447,1984,167.470001,7628881.782,40.79,12.46,4.3
1448,1984,165.669998,7628881.782,40.79,12.46,4.3
1449,1984,165.279999,7628881.782,40.79,12.46,4.3
1450,1984,165.619995,7628881.782,40.79,12.46,4.3
1451,1984,166.279999,7628881.782,40.79,12.46,4.3
1452,1984,166.960007,7628881.782,40.79,12.46,4.3
1453,1984,166.100006,7628881.782,40.79,12.46,4.3
1454,1984,164.619995,7628881.782,40.79,12.46,4.3
1455,1984,163.589996,7628881.782,40.79,12.46,4.3
1456,1984,162.440002,7628881.782,40.79,12.46,4.3
1457,1984,162.919998,7628881.782,40.79,12.46,4.3
1458,1984,162.679993,7628881.782,40.79,12.46,4.3
1459,1984,162.130005,7628881.782,40.79,12.46,4.3
1460,1984,161.669998,7628881.782,40.79,12.46,4.3
1461,1984,162.110001,7628881.782,40.79,12.46,4.3
1462,1984,162.779999,7628881.782,40.79,12.46,4.3
1463,1984,164.179993,7628881.782,40.79,12.46,4.3
1464,1984,165.770004,7628881.782,40.79,12.46,4.3
1465,1984,164.779999,7628881.782,40.79,12.46,4.3
1466,1984,164.139999,7628881.782,40.79,12.46,4.3
1467,1984,168.100006,7628881.782,40.79,12.46,4.3
1468,1984,167.960007,7628881.782,40.79,12.46,4.3
1469,1984,167.360001,7628881.782,40.79,12.46,4.3
